"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","MW2","REM","EQD"
"76361599999","2020-02-08T00:43:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","300,1,N,0041,1","22000,1,9,N","016093,1,9,9","+0200,1","+0060,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10139,1,99999,9",,,"MET060METAR MMLM 080043Z 30008KT 10SM SKC 20/06 A2994 RMK ISOL CI=",
"76361599999","2020-02-08T01:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","300,1,N,0031,1","22000,1,9,N","016093,1,9,9","+0180,1","+0080,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10139,1,99999,9",,,"MET060METAR MMLM 080140Z 30006KT 10SM SKC 18/08 A2994 RMK ISOL CI=",
"76361599999","2020-02-08T02:50:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","280,1,N,0026,1","22000,1,9,N","016093,1,9,9","+0160,1","+0080,1","10143,1",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10142,1,99999,9",,,"MET059METAR MMLM 080250Z 28005KT 10SM SKC 16/08 A2995 RMK SLP143=",
"76361599999","2020-02-08T03:42:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","290,1,N,0031,1","22000,1,9,N","016093,1,9,9","+0160,1","+0100,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10146,1,99999,9",,,"MET048METAR MMLM 080342Z 29006KT 10SM SKC 16/10 A2996=",
"76361599999","2020-02-08T13:42:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","011265,1,9,9","+0100,1","+0080,1","99999,9",,"04,1,+06706,1,00,1",,,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,06706,1,99,9,99,9","10152,1,99999,9",,,"MET068METAR MMLM 081342Z 00000KT 7SM SCT220 10/08 A2998 RMK 8/004 HZY RTS=",
"76361599999","2020-02-08T14:44:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","016093,1,9,9","+0120,1","+0070,1","10163,1",,"04,1,+06706,1,00,1",,,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,06706,1,99,9,99,9","10163,1,99999,9",,,"MET072METAR MMLM 081444Z 00000KT 10SM SCT220 12/07 A3001 RMK SLP163 8/004 HZY=",
"76361599999","2020-02-08T15:43:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","016093,1,9,9","+0160,1","+0080,1","99999,9",,"02,1,+06706,1,00,1",,,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,06706,1,99,9,99,9","10169,1,99999,9",,,"MET065METAR MMLM 081543Z 00000KT 10SM FEW220 16/08 A3003 RMK 8/004 HZY=",
"76361599999","2020-02-08T16:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","016093,1,9,9","+0170,1","+0090,1","99999,9",,"02,1,+06706,1,00,1",,,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,06706,1,99,9,99,9","10176,1,99999,9",,,"MET065METAR MMLM 081640Z 00000KT 10SM FEW220 17/09 A3005 RMK 8/004 HZY=",
"76361599999","2020-02-08T17:51:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","016093,1,9,9","+0210,1","+0070,1","10177,1",,"04,1,+06706,1,00,1",,,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,06706,1,99,9,99,9","10176,1,99999,9",,,"MET072METAR MMLM 081751Z 00000KT 10SM SCT220 21/07 A3005 RMK SLP177 8/004 HZY=",
"76361599999","2020-02-08T18:48:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","016093,1,9,9","+0230,1","+0070,1","99999,9",,"04,1,+06706,1,00,1",,,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,06706,1,99,9,99,9","10173,1,99999,9",,,"MET065METAR MMLM 081848Z 00000KT 10SM SCT220 23/07 A3004 RMK 8/004 HZY=",
"76361599999","2020-02-08T19:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","100,1,N,0026,1","06706,1,9,N","016093,1,9,9","+0240,1","+0030,1","99999,9",,"04,1,+03658,1,03,1","07,1,+06706,1,00,1",,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,03658,1,99,9,99,9","10163,1,99999,9",,,"MET072METAR MMLM 081940Z 10005KT 10SM SCT120 BKN220 24/03 A3001 RMK 8/031 HZY=",
"76361599999","2020-02-08T20:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","03658,1,C,N","016093,1,9,9","+0250,1","+0050,1","10156,1",,"07,1,+03658,1,03,1","07,1,+06706,1,00,1",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,03658,1,99,9,99,9","10156,1,99999,9",,,"MET079METAR MMLM 082041Z 00000KT 10SM BKN120 BKN220 25/05 A2999 RMK SLP156 8/031 HZY=",
"76361599999","2020-02-08T21:52:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","03048,1,C,N","016093,1,9,9","+0230,1","+0110,1","99999,9",,"07,1,+03048,1,03,1","08,1,+04572,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,03048,1,99,9,99,9","10149,1,99999,9",,,"MET072METAR MMLM 082152Z 00000KT 10SM BKN100 OVC150 23/11 A2997 RMK 8/07/ HZY=",
"76361599999","2020-02-08T22:45:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","03048,1,C,N","016093,1,9,9","+0220,1","+0110,1","99999,9",,"07,1,+03048,1,03,1","08,1,+04572,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,03048,1,99,9,99,9","10146,1,99999,9",,,"MET072METAR MMLM 082245Z 00000KT 10SM BKN100 OVC150 22/11 A2996 RMK 8/07/ HZY=",
"76361599999","2020-02-08T23:43:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","03048,1,C,N","016093,1,9,9","+0220,1","+0120,1","10146,1",,"07,1,+03048,1,03,1","08,1,+04572,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,03048,1,99,9,99,9","10146,1,99999,9",,,"MET075METAR MMLM 082343Z 00000KT 10SM BKN100 OVC150 22/12 A2996 RMK SLP146 8/07/=",
"76361599999","2020-02-09T00:44:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","02438,1,C,N","016093,1,9,9","+0200,1","+0120,1","99999,9",,"07,1,+02438,1,03,1","08,1,+04572,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,02438,1,99,9,99,9","10146,1,99999,9",,,"MET068METAR MMLM 090044Z 00000KT 10SM BKN080 OVC150 20/12 A2996 RMK 8/07/=",
"76361599999","2020-02-09T01:48:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","03048,1,C,N","016093,1,9,9","+0190,1","+0120,1","99999,9",,"07,1,+03048,1,03,1","08,1,+04572,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,03048,1,99,9,99,9","10156,1,99999,9",,,"MET068METAR MMLM 090148Z 00000KT 10SM BKN100 OVC150 19/12 A2999 RMK 8/07/=",
"76361599999","2020-02-09T02:46:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","03048,1,C,N","016093,1,9,9","+0180,1","+0130,1","10156,1",,"07,1,+03048,1,05,1","08,1,+06096,1,02,1",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,03048,1,99,9,99,9","10156,1,99999,9",,,"MET075METAR MMLM 090246Z 00000KT 10SM BKN100 OVC200 18/13 A2999 RMK SLP156 8/027=",
"76361599999","2020-02-09T14:06:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","06706,1,C,N","009656,1,9,9","+0110,1","+0090,1","99999,9",,"04,1,+01219,1,07,1","04,1,+06706,1,00,1",,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,01219,1,99,9,99,9","10159,1,99999,9",,,"MET080METAR MMLM 091406Z RTD 00000KT 6SM SCT040 SCT220 11/09 A3000 RMK 8/601 VCFG RTS=",
"76361599999","2020-02-09T14:46:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","06096,1,C,N","011265,1,9,9","+0130,1","+0100,1","10163,1",,"02,1,+01219,1,07,1","04,1,+06096,1,00,1",,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10163,1,99999,9",,,"MET083METAR MMLM 091446Z 00000KT 7SM FEW040 SCT200 13/10 A3001 RMK SLP163 8/601 VCFG HZY=",
"76361599999","2020-02-09T15:47:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","06096,1,C,N","012875,1,9,9","+0160,1","+0120,1","99999,9",,"07,1,+06096,1,02,1",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,06096,1,99,9,99,9","10166,1,99999,9",,,"MET064METAR MMLM 091547Z 00000KT 8SM BKN200 16/12 A3002 RMK 8/008 HZY=",
"76361599999","2020-02-09T16:52:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","02134,1,C,N","016093,1,9,9","+0180,1","+0140,1","99999,9",,"07,1,+02134,1,05,1","08,1,+06096,1,02,1",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,02134,1,99,9,99,9","10169,1,99999,9",,,"MET072METAR MMLM 091652Z 00000KT 10SM BKN070 OVC200 18/14 A3003 RMK 8/027 HZY=",
"76361599999","2020-02-09T17:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","02134,1,C,N","016093,1,9,9","+0190,1","+0140,1","10166,1",,"07,1,+02134,1,05,1","08,1,+06096,1,02,1",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,02134,1,99,9,99,9","10166,1,99999,9",,,"MET079METAR MMLM 091741Z 00000KT 10SM BKN070 OVC200 19/14 A3002 RMK SLP166 8/027 HZY=",
"76361599999","2020-02-09T18:42:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","02134,1,C,N","016093,1,9,9","+0210,1","+0130,1","99999,9",,"07,1,+02134,1,05,1","08,1,+06096,1,02,1",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,02134,1,99,9,99,9","10166,1,99999,9",,,"MET072METAR MMLM 091842Z 00000KT 10SM BKN070 OVC200 21/13 A3002 RMK 8/027 HZY=",
"76361599999","2020-02-09T19:43:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","02438,1,C,N","016093,1,9,9","+0220,1","+0120,1","99999,9",,"07,1,+02438,1,05,1","08,1,+06096,1,02,1",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,02438,1,99,9,99,9","10152,1,99999,9",,,"MET072METAR MMLM 091943Z 00000KT 10SM BKN080 OVC200 22/12 A2998 RMK 8/027 HZY=",
"76361599999","2020-02-09T20:46:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","110,1,N,0021,1","06096,1,9,N","016093,1,9,9","+0240,1","+0110,1","10143,1",,"04,1,+03048,1,03,1","08,1,+06096,1,02,1",,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,03048,1,99,9,99,9","10142,1,99999,9",,,"MET079METAR MMLM 092046Z 11004KT 10SM SCT100 OVC200 24/11 A2995 RMK SLP143 8/037 HZY=",
"76361599999","2020-02-09T21:42:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","170,1,N,0021,1","06096,1,9,N","016093,1,9,9","+0230,1","+0120,1","99999,9",,"04,1,+03048,1,05,1","08,1,+06096,1,02,1",,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,03048,1,99,9,99,9","10135,1,99999,9",,,"MET072METAR MMLM 092142Z 17004KT 10SM SCT100 OVC200 23/12 A2993 RMK 8/027 HZY=",
"76361599999","2020-02-09T22:48:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","06096,1,9,N","016093,1,9,9","+0220,1","+0140,1","99999,9",,"04,1,+03048,1,05,1","08,1,+06096,1,02,1",,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,03048,1,99,9,99,9","10129,1,99999,9",,,"MET072METAR MMLM 092248Z 00000KT 10SM SCT100 OVC200 22/14 A2991 RMK 8/027 HZY=",
"76361599999","2020-02-09T23:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","00762,1,C,N","016093,1,9,9","+0220,1","+0130,1","10126,1",,"07,1,+00762,1,06,1","08,1,+03048,1,05,1",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00762,1,99,9,99,9","10125,1,99999,9",,,"MET075METAR MMLM 092340Z 00000KT 10SM BKN025 OVC100 22/13 A2990 RMK SLP126 8/52/=",
"76361599999","2020-02-10T00:50:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","180,1,N,0026,1","00762,1,C,N","016093,1,9,9","+0210,1","+0140,1","99999,9",,"07,1,+00762,1,06,1","08,1,+03048,1,05,1",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00762,1,99,9,99,9","10135,1,99999,9",,,"MET068METAR MMLM 100050Z 18005KT 10SM BKN025 OVC100 21/14 A2993 RMK 8/52/=",
"76361599999","2020-02-10T01:46:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","00762,1,C,N","016093,1,9,9","+0200,1","+0150,1","99999,9",,"07,1,+00762,1,06,1","08,1,+03048,1,05,1",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00762,1,99,9,99,9","10132,1,99999,9",,,"MET068METAR MMLM 100146Z 00000KT 10SM BKN025 OVC100 20/15 A2992 RMK 8/52/=",
"76361599999","2020-02-10T02:46:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","00762,1,C,N","016093,1,9,9","+0200,1","+0150,1","10129,1",,"07,1,+00762,1,06,1","08,1,+03048,1,05,1",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00762,1,99,9,99,9","10129,1,99999,9",,,"MET075METAR MMLM 100246Z 00000KT 10SM BKN025 OVC100 20/15 A2991 RMK SLP129 8/52/=",
"76361599999","2020-02-10T03:45:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","140,1,N,0026,1","03048,1,9,N","016093,1,9,9","+0200,1","+0150,1","99999,9",,"04,1,+00762,1,06,1","08,1,+03048,1,05,1",,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00762,1,99,9,99,9","10132,1,99999,9",,,"MET068METAR MMLM 100345Z 14005KT 10SM SCT025 OVC100 20/15 A2992 RMK 8/52/=",
"76361599999","2020-02-10T13:59:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","210,1,N,0026,1","99999,9,9,N","012875,1,9,9","+0190,1","+0130,1","99999,9",,"04,1,+00457,1,06,1",,,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10146,1,99999,9",,,"MET068METAR MMLM 101359Z RTD 21005KT 8SM SCT015 19/13 A2996 RMK 8/400 RTS=",
"76361599999","2020-02-10T14:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","012875,1,9,9","+0180,1","+0140,1","10149,1",,"04,1,+00457,1,06,1",,,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10149,1,99999,9",,,"MET075METAR MMLM 101441Z 00000KT 8SM SCT015 18/14 A2997 RMK SLP149 8/400 ISOL AC=",
"76361599999","2020-02-10T15:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","210,1,N,0026,1","02438,1,9,N","016093,1,9,9","+0190,1","+0140,1","99999,9",,"04,1,+00457,1,06,1","07,1,+02438,1,05,1",,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10156,1,99999,9",,,"MET068METAR MMLM 101541Z 21005KT 10SM SCT015 BKN080 19/14 A2999 RMK 8/420=",
"76361599999","2020-02-10T16:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","210,1,N,0036,1","02438,1,9,N","016093,1,9,9","+0200,1","+0140,1","99999,9",,"04,1,+00457,1,06,1","07,1,+02438,1,05,1","07,1,+06706,1,02,1",,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10166,1,99999,9",,,"MET075METAR MMLM 101641Z 21007KT 10SM SCT015 BKN080 BKN220 20/14 A3002 RMK 8/428=",
"76361599999","2020-02-10T17:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","220,1,N,0026,1","00457,1,C,N","016093,1,9,9","+0200,1","+0130,1","10173,1",,"07,1,+00457,1,06,1","07,1,+02438,1,05,1","07,1,+06706,1,02,1",,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00457,1,99,9,99,9","10173,1,99999,9",,,"MET082METAR MMLM 101741Z 22005KT 10SM BKN015 BKN080 BKN220 20/13 A3004 RMK SLP173 8/428=",
"76361599999","2020-02-10T18:42:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","180,1,N,0026,1","02438,1,9,N","016093,1,9,9","+0210,1","+0140,1","99999,9",,"04,1,+00457,1,06,1","07,1,+02438,1,05,1","07,1,+06706,1,02,1",,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10166,1,99999,9",,,"MET075METAR MMLM 101842Z 18005KT 10SM SCT015 BKN080 BKN220 21/14 A3002 RMK 8/428=",
"76361599999","2020-02-10T19:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","180,1,N,0026,1","02438,1,C,N","016093,1,9,9","+0210,1","+0130,1","99999,9",,"02,1,+00457,1,06,1","04,1,+02438,1,03,1","07,1,+06706,1,02,1",,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","10159,1,99999,9",,,"MET075METAR MMLM 101940Z 18005KT 10SM FEW015 SCT080 BKN220 21/13 A3000 RMK 8/438=",
"76361599999","2020-02-10T20:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","170,1,N,0031,1","02438,1,C,N","016093,1,9,9","+0220,1","+0110,1","10153,1",,"02,1,+00457,1,06,1","04,1,+02438,1,03,1","08,1,+06706,1,02,1",,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","10152,1,99999,9",,,"MET089METAR MMLM 102040Z 17006KT 10SM FEW015 SCT080 OVC220 22/11 A2998 RMK SLP153 8/437 BINOVC=",
"76361599999","2020-02-10T21:42:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","180,1,N,0021,1","00914,1,C,N","016093,1,9,9","+0220,1","+0080,1","99999,9",,"07,1,+00914,1,06,1","07,1,+02438,1,03,1","08,1,+04572,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00914,1,99,9,99,9","10142,1,99999,9",,,"MET075METAR MMLM 102142Z 18004KT 10SM BKN030 BKN080 OVC150 22/08 A2995 RMK 8/57/=",
"76361599999","2020-02-10T22:59:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","01219,1,C,N","016093,1,9,9","+0220,1","+0100,1","99999,9",,"07,1,+01219,1,06,1","07,1,+02438,1,03,1","08,1,+04572,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,01219,1,99,9,99,9","10142,1,99999,9",,,"MET079METAR MMLM 102259Z RTD 00000KT 10SM BKN040 BKN080 OVC150 22/10 A2995 RMK 8/57/=",
"76361599999","2020-02-10T23:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","01219,1,C,N","016093,1,9,9","+0220,1","+0100,1","10143,1",,"07,1,+01219,1,06,1","07,1,+02438,1,03,1","08,1,+04572,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,01219,1,99,9,99,9","10142,1,99999,9",,,"MET082METAR MMLM 102341Z 00000KT 10SM BKN040 BKN080 OVC150 22/10 A2995 RMK SLP143 8/57/=",
"76361599999","2020-02-11T00:49:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","01219,1,C,N","016093,1,9,9","+0210,1","+0110,1","99999,9",,"07,1,+01219,1,06,1","07,1,+02438,1,03,1","08,1,+04572,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,01219,1,99,9,99,9","10146,1,99999,9",,,"MET075METAR MMLM 110049Z 00000KT 10SM BKN040 BKN080 OVC150 21/11 A2996 RMK 8/57/=",
"76361599999","2020-02-11T01:48:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","03048,1,9,N","016093,1,9,9","+0210,1","+0120,1","99999,9",,"04,1,+01524,1,06,1","07,1,+03048,1,03,1","08,1,+04572,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,01524,1,99,9,99,9","10146,1,99999,9",,,"MET075METAR MMLM 110148Z 00000KT 10SM SCT050 BKN100 OVC150 21/12 A2996 RMK 8/57/=",
"76361599999","2020-02-11T02:46:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","04572,1,9,N","016093,1,9,9","+0200,1","+0120,1","10149,1",,"04,1,+02438,1,03,1","07,1,+04572,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,02438,1,99,9,99,9","10149,1,99999,9",,,"MET075METAR MMLM 110246Z 00000KT 10SM SCT080 BKN150 20/12 A2997 RMK SLP149 8/070=",
"76361599999","2020-02-11T03:49:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","02134,1,C,N","016093,1,9,9","+0200,1","+0120,1","99999,9",,"07,1,+02134,1,03,1","08,1,+03962,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,02134,1,99,9,99,9","10152,1,99999,9",,,"MET076METAR MMLM 110349Z 00000KT 10SM BKN070 OVC130 20/12 A2998 RMK 8/07/ ISOL SC=",
"76361599999","2020-02-11T14:00:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","00610,1,C,N","012875,1,9,9","+0170,1","+0130,1","99999,9",,"07,1,+00610,1,06,1","08,1,+06706,1,02,1",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00610,1,99,9,99,9","10149,1,99999,9",,,"MET075METAR MMLM 111400Z RTD 00000KT 8SM BKN020 OVC220 17/13 A2997 RMK 8/407 RTS=",
"76361599999","2020-02-11T14:43:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","00610,1,C,N","012875,1,9,9","+0180,1","+0130,1","10153,1",,"07,1,+00610,1,06,1","08,1,+06706,1,02,1",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00610,1,99,9,99,9","10152,1,99999,9",,,"MET074METAR MMLM 111443Z 00000KT 8SM BKN020 OVC220 18/13 A2998 RMK SLP153 8/407=",
"76361599999","2020-02-11T15:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","300,1,N,0041,1","00610,1,C,N","016093,1,9,9","+0180,1","+0130,1","99999,9",,"07,1,+00610,1,06,1","08,1,+06706,1,02,1",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00610,1,99,9,99,9","10163,1,99999,9",,,"MET068METAR MMLM 111540Z 30008KT 10SM BKN020 OVC220 18/13 A3001 RMK 8/407=",
"76361599999","2020-02-11T16:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","300,1,N,0057,1","00610,1,C,N","016093,1,9,9","+0190,1","+0120,1","99999,9",,"07,1,+00610,1,06,1","08,1,+06706,1,02,1",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00610,1,99,9,99,9","10173,1,99999,9",,,"MET068METAR MMLM 111640Z 30011KT 10SM BKN020 OVC220 19/12 A3004 RMK 8/407=",
"76361599999","2020-02-11T17:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","310,1,N,0062,1","00610,1,C,N","016093,1,9,9","+0190,1","+0120,1","10173,1",,"07,1,+00610,1,06,1","08,1,+06706,1,02,1",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00610,1,99,9,99,9","10173,1,99999,9",,,"MET075METAR MMLM 111740Z 31012KT 10SM BKN020 OVC220 19/12 A3004 RMK SLP173 8/507=",
