"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AJ1","AY1","AY2","GA1","GA2","GA3","GF1","GJ1","IA1","IA2","KA1","KA2","MA1","MD1","ME1","MW1","OC1","REM","EQD"
"76373099999","2009-05-18T21:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","140,1,N,0040,1","00750,1,C,N","070000,1,N,1","+0244,1","+0058,1","10099,1",,,,,,,"04,1,+00750,1,06,1",,,"06,99,1,06,1,04,1,00800,1,02,1,00,1",,"01,9",,,,"99999,9,08211,1","5,1,015,1,-009,1",,,,"SYN106AAXX  18211 76373 32588 61404 10244 20058 38211 40099 55015 86420 92045 333 30/// 56990 59009 84625 82356;",
"76373099999","2009-05-19T00:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","160,1,N,0010,1","00750,1,9,N","070000,1,N,1","+0238,1","+0058,1","10068,1","24,0168,9,1",,,,,,"02,1,+00750,1,08,1",,,"07,99,1,07,1,02,1,00800,1,05,1,00,1",,"01,9",,"120,M,+0296,1","180,N,+0115,1","99999,9,08198,1","5,1,013,1,-004,1",,,,"SYN130AAXX  19001 76373 32588 71601 10238 20058 38198 40068 55013 87250 92355 333 10296 20115 30/// 50301 56990 59004 70168 82825 85730;",
"76373099999","2009-05-19T03:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","140,1,N,0020,1","00750,1,9,N","001000,1,N,1","+0212,1","+0078,1","10070,1",,,,,,,"08,1,+00750,1,07,1",,,"08,99,1,08,1,08,1,00800,1,00,1,00,1",,"01,9",,,,"99999,9,08212,1","3,1,014,1,-029,1",,,,"SYN100AAXX  19031 76373 32510 81402 10212 20078 38212 40070 53014 88800 90255 333 30/// 56900 59029 88725;",
"76373099999","2009-05-19T06:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","250,1,N,0010,1","01200,1,9,N","000100,1,N,1","+0168,1","+0110,1","10104,1",,,,,,,,,,"08,99,1,08,1,08,1,00800,1,00,1,00,1","0000,9","01,9",,"240,M,+0296,1","240,N,+0115,1","99999,9,08233,1","4,1,000,1,-018,1",,,,"SYN118AAXX  19061 76373 32501 82501 10168 20110 38233 40104 54021 88800 90555 333 10296 20115 30/// 55000 56900 59018 88825;",
"76373099999","2009-05-19T12:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","290,1,N,0010,1","00750,1,9,N","001000,1,N,1","+0141,1","+0113,1","10133,1","24,0000,9,1",,,,,,"08,1,+00750,1,07,1",,,"08,99,1,08,1,08,1,00800,1,00,1,00,1",,"01,9",,"120,N,+0120,1","240,M,+0296,1","99999,9,08225,1","9,9,999,9,-002,1",,,,"SYN118AAXX  19121 76373 32510 82901 10141 20113 38225 40133 5//// 88800 91145 333 10296 20120 30055 56900 59002 70000 88725;",
"76373099999","2009-05-19T15:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","999,9,C,0000,1","00750,1,9,N","070000,1,N,1","+0162,1","+0093,1","10147,1",,,,,,,"08,1,+00750,1,07,1",,,"08,99,1,08,1,99,9,00800,1,00,1,00,1",,"01,9",,,,"99999,9,08233,1","2,1,008,1,+009,1",,,,"SYN100AAXX  19151 76373 32588 80000 10162 20093 38233 40147 52008 88000 91455 333 30/// 56900 58009 88725;","Q01+000002SCOLCG"
"76373099999","2009-05-19T18:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","140,1,N,0030,1","00750,1,C,N","070000,1,N,1","+0228,1","+0091,1","10121,1",,,,,,,"03,1,+00750,1,06,1",,,"06,99,1,06,1,04,1,00800,1,02,1,00,1",,"01,9",,"120,M,+0260,1","240,N,+0120,1","99999,9,08221,1","6,1,001,1,-005,1",,,,"SYN118AAXX  19181 76373 32588 61403 10228 20091 38221 40121 56001 86420 91745 333 10260 20120 30/// 56990 59005 83625 82430;",
"76373099999","2009-05-19T21:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","130,1,N,0030,1","00900,1,9,N","070000,1,N,1","+0239,1","+0086,1","10077,1",,,,,,,"08,1,+00900,1,07,1",,,"08,99,1,07,1,99,9,00800,1,00,1,00,1",,"01,9",,,,"99999,9,08196,1","7,1,025,1,-015,1",,,,"SYN100AAXX  19211 76373 32588 81303 10239 20086 38196 40077 57025 87000 92045 333 30/// 56900 59015 88730;","Q01+000002SCOLCG"
"76373099999","2009-05-20T00:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","290,1,N,0020,1","99999,9,9,N","001000,1,N,1","+0156,1","+0114,1","10100,1","06,0071,9,1",,,,"5,1,06,1","1,1,06,1",,,,"08,99,1,99,9,99,9,00800,1,99,9,99,9",,,,,,"99999,9,08218,1","2,1,022,1,+999,9",,"60,1",,"SYN072AAXX  20001 76373 01510 82902 10156 20114 38218 40100 52022 60071 76051;",
"76373099999","2009-05-20T03:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","240,1,N,0010,1","00015,1,9,N","001000,1,N,1","+0194,1","+0128,1","10098,1","03,0030,9,1","06,0041,9,1",,,"2,1,03,1","5,1,03,1","08,1,+00015,1,09,1",,,"08,99,1,08,1,09,1,00800,1,99,9,99,9",,"09,9",,,,"99999,9,08215,1","6,1,003,1,+003,1",,"50,1",,"SYN118AAXX  20031 76373 01510 82401 10194 20128 38215 40098 56003 60041 75025 889// 90250 333 31/// 569// 58003 60037 88900;",
"76373099999","2009-05-20T06:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","290,1,N,0010,1","01200,1,9,N","001000,1,N,1","+0140,1","+0124,1","10119,1","06,0041,9,1",,,,"2,1,06,1","2,1,06,1",,,,"08,99,1,08,1,07,1,01250,1,99,9,99,9","0240,9","09,9",,"240,M,+0280,1","240,N,+0120,1","99999,9,08221,1","0,1,006,1,-012,1",,"01,1",,"SYN130AAXX  20061 76373 12610 82901 10140 20124 38221 40119 50006 60041 70122 887// 90550 333 10280 20120 31/// 55040 569// 59012 88730;",
"76373099999","2009-05-20T12:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","000100,1,N,1","+0132,1","+0119,1","10131,1","06,0020,9,1",,,,"6,1,06,1","6,1,06,1",,,,"08,99,1,99,9,99,9,00250,1,99,9,99,9",,,,,,"99999,9,08209,1",,,"50,1",,"SYN072AAXX  20121 76373 12301 82501 10132 20119 38209 40131 5//// 60021 75066;",
"76373099999","2009-05-20T15:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","320,1,N,0010,1","00750,1,9,N","030000,1,N,1","+0143,1","+0127,1","10140,1",,,,,,,"03,1,+00750,1,07,1",,,"06,99,1,06,1,06,1,00800,1,00,1,00,1",,"01,9",,,,"99999,9,08216,1","3,1,007,1,-017,1",,,,"SYN100AAXX  20151 76373 21580 63201 10143 20127 38216 40140 53007 86600 91445 333 30/// 56900 59017 83725;",
