"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","OC1","REM","EQD"
"76361599999","2024-02-02T17:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","270,1,N,0057,1","00457,1,C,N","016093,1,9,9","+0220,1","+0130,1","10163,1",,"07,1,+00457,1,06,1",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00457,1,99,9,99,9","10163,1,99999,9",,,"MET072METAR MMLM 021740Z 27011KT 10SM BKN015 22/13 A3001 RMK SLP163 8/500 HZY=",
"76361599999","2024-02-02T18:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","300,1,N,0051,1","00457,1,C,N","016093,1,9,9","+0220,1","+0120,1","99999,9",,"07,1,+00457,1,06,1",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00457,1,99,9,99,9","10159,1,99999,9",,,"MET065METAR MMLM 021841Z 30010KT 10SM BKN015 22/12 A3000 RMK 8/500 HZY=",
"76361599999","2024-02-02T19:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","240,1,N,0067,1","00457,1,C,N","016093,1,9,9","+0230,1","+0130,1","99999,9",,"07,1,+00457,1,06,1",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00457,1,99,9,99,9","10152,1,99999,9",,,"MET065METAR MMLM 021940Z 24013KT 10SM BKN015 23/13 A2998 RMK 8/500 HZY=",
"76361599999","2024-02-02T20:42:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","230,1,N,0082,1","00457,1,C,N","016093,1,9,9","+0230,1","+0140,1","10143,1",,"07,1,+00457,1,06,1",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00457,1,99,9,99,9","10142,1,99999,9",,,"MET072METAR MMLM 022042Z 23016KT 10SM BKN015 23/14 A2995 RMK SLP143 8/500 HZY=",
"76361599999","2024-02-02T21:43:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","250,1,N,0072,1","99999,9,9,N","016093,1,9,9","+0230,1","+0140,1","99999,9",,"04,1,+00610,1,06,1",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10135,1,99999,9",,,"MET061METAR MMLM 022143Z 25014KT 10SM SCT020 23/14 A2993 RMK 8/400=",
"76361599999","2024-02-02T22:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","240,1,N,0062,1","99999,9,9,N","016093,1,9,9","+0220,1","+0130,1","99999,9",,"04,1,+00610,1,06,1",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10135,1,99999,9",,,"MET061METAR MMLM 022240Z 24012KT 10SM SCT020 22/13 A2993 RMK 8/400=",
"76361599999","2024-02-02T23:44:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","230,1,N,0057,1","22000,1,9,N","016093,1,9,9","+0220,1","+0130,1","10136,1",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10135,1,99999,9",,,"MET067METAR MMLM 022344Z 23011KT 10SM SKC 22/13 A2993 RMK SLP136 ISOL SC=",
"76361599999","2024-02-03T00:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","260,1,N,0057,1","22000,1,9,N","016093,1,9,9","+0210,1","+0130,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10135,1,99999,9",,,"MET048METAR MMLM 030040Z 26011KT 10SM SKC 21/13 A2993=",
"76361599999","2024-02-03T01:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","270,1,N,0036,1","22000,1,9,N","016093,1,9,9","+0200,1","+0140,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10135,1,99999,9",,,"MET048METAR MMLM 030140Z 27007KT 10SM SKC 20/14 A2993=",
"76361599999","2024-02-03T02:42:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","300,1,N,0021,1","22000,1,9,N","016093,1,9,9","+0180,1","+0130,1","10139,1",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10139,1,99999,9",,,"MET059METAR MMLM 030242Z 30004KT 10SM SKC 18/13 A2994 RMK SLP139=",
"76361599999","2024-02-03T03:45:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","310,1,N,0031,1","22000,1,9,N","016093,1,9,9","+0170,1","+0130,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10142,1,99999,9",,,"MET048METAR MMLM 030345Z 31006KT 10SM SKC 17/13 A2995=",
"76361599999","2024-02-03T04:44:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","290,1,N,0026,1","22000,1,9,N","016093,1,9,9","+0170,1","+0130,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10146,1,99999,9",,,"MET048METAR MMLM 030444Z 29005KT 10SM SKC 17/13 A2996=",
"76361599999","2024-02-03T13:44:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","011265,1,9,9","+0110,1","+0090,1","99999,9",,"02,1,+00305,1,06,1",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00305,1,99,9,99,9","10152,1,99999,9",,,"MET064METAR MMLM 031344Z 00000KT 7SM FEW010 11/09 A2998 RMK 8/500 RTS=",
"76361599999","2024-02-03T14:42:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","350,1,N,0021,1","99999,9,9,N","012875,1,9,9","+0130,1","+0090,1","10151,1",,"02,1,+00457,1,06,1",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","10159,1,99999,9",,,"MET068METAR MMLM 031442Z 35004KT 8SM FEW015 13/09 A3000 RMK SLP1510 8/500=",
"76361599999","2024-02-03T15:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","310,1,N,0021,1","06096,1,C,N","012875,1,9,9","+0170,1","+0110,1","99999,9",,"02,1,+00610,1,06,1","04,1,+06096,1,01,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10169,1,99999,9",,,"MET071METAR MMLM 031541Z 31004KT 8SM FEW020 SCT200 17/11 A3003 RMK 8/509 HZY=",
"76361599999","2024-02-03T16:52:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","340,1,N,0036,1","22000,1,9,N","016093,1,9,9","+0190,1","+0120,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10173,1,99999,9",,,"MET048METAR MMLM 031652Z 34007KT 10SM SKC 19/12 A3004=",
"76361599999","2024-02-03T17:46:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","330,1,N,0057,1","22000,1,9,N","016093,1,9,9","+0210,1","+0090,1","10166,1",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10166,1,99999,9",,,"MET059METAR MMLM 031746Z 33011KT 10SM SKC 21/09 A3002 RMK SLP166=",
"76361599999","2024-02-03T18:51:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","360,1,N,0041,1","99999,9,9,N","016093,1,9,9","+0220,1","+0050,1","99999,9",,"02,1,+00762,1,08,1",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","10159,1,99999,9",,,"MET061METAR MMLM 031851Z 36008KT 10SM FEW025 22/05 A3000 RMK 8/100=",
"76361599999","2024-02-03T19:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","310,1,N,0031,1","99999,9,9,N","016093,1,9,9","+0220,1","+0060,1","99999,9",,"02,1,+00762,1,08,1",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","10152,1,99999,9",,,"MET061METAR MMLM 031940Z 31006KT 10SM FEW025 22/06 A2998 RMK 8/100=",
"76361599999","2024-02-03T20:53:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","290,1,N,0026,1","99999,9,9,N","016093,1,9,9","+0230,1","+0070,1","10143,1",,"02,1,+00762,1,08,1",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","10142,1,99999,9",,,"MET068METAR MMLM 032053Z 29005KT 10SM FEW025 23/07 A2995 RMK SLP143 8/100=",
"76361599999","2024-02-03T21:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","270,1,N,0057,1","22000,1,9,N","016093,1,9,9","+0230,1","+0070,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10139,1,99999,9",,,"MET060METAR MMLM 032140Z 27011KT 10SM SKC 23/07 A2994 RMK ISOL CU=",
"76361599999","2024-02-03T22:44:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","280,1,N,0082,1","22000,1,9,N","016093,1,9,9","+0230,1","+0090,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10139,1,99999,9",,,"MET048METAR MMLM 032244Z 28016KT 10SM SKC 23/09 A2994=",
"76361599999","2024-02-03T23:47:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","290,1,N,0082,1","22000,1,9,N","016093,1,9,9","+0210,1","+0090,1","10139,1",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10139,1,99999,9",,,"MET059METAR MMLM 032347Z 29016KT 10SM SKC 21/09 A2994 RMK SLP139=",
"76361599999","2024-02-04T00:42:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","290,1,N,0072,1","22000,1,9,N","016093,1,9,9","+0200,1","+0090,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10139,1,99999,9",,,"MET048METAR MMLM 040042Z 29014KT 10SM SKC 20/09 A2994=",
"76361599999","2024-02-04T01:43:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","290,1,N,0041,1","22000,1,9,N","016093,1,9,9","+0180,1","+0090,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10146,1,99999,9",,,"MET048METAR MMLM 040143Z 29008KT 10SM SKC 18/09 A2996=",
"76361599999","2024-02-04T02:44:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","300,1,N,0026,1","22000,1,9,N","016093,1,9,9","+0160,1","+0090,1","10149,1",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10149,1,99999,9",,,"MET059METAR MMLM 040244Z 30005KT 10SM SKC 16/09 A2997 RMK SLP149=",
"76361599999","2024-02-04T03:46:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","320,1,N,0026,1","22000,1,9,N","016093,1,9,9","+0150,1","+0090,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10156,1,99999,9",,,"MET048METAR MMLM 040346Z 32005KT 10SM SKC 15/09 A2999=",
"76361599999","2024-02-04T14:07:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","011265,1,9,9","+0090,1","+0060,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10159,1,99999,9",,,"MET059METAR MMLM 041407Z RTD 00000KT 7SM SKC 09/06 A3000 RMK RTS=",
"76361599999","2024-02-04T14:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","012875,1,9,9","+0100,1","+0080,1","10166,1",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10166,1,99999,9",,,"MET062METAR MMLM 041440Z 00000KT 8SM SKC 10/08 A3002 RMK SLP166 HZY=",
"76361599999","2024-02-04T15:45:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","310,1,N,0031,1","22000,1,9,N","012875,1,9,9","+0150,1","+0100,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10173,1,99999,9",,,"MET055METAR MMLM 041545Z 31006KT 8SM SKC 15/10 A3004 RMK HZY=",
"76361599999","2024-02-04T16:44:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","350,1,N,0036,1","22000,1,9,N","016093,1,9,9","+0190,1","+0100,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10173,1,99999,9",,,"MET048METAR MMLM 041644Z 35007KT 10SM SKC 19/10 A3004=",
"76361599999","2024-02-04T17:58:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","360,1,N,0031,1","22000,1,9,N","012875,1,9,9","+0220,1","+0090,1","10161,1",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10169,1,99999,9",,,"MET063METAR MMLM 041758Z RTD 36006KT 8SM SKC 22/09 A3003 RMK SLP1610=",
"76361599999","2024-02-04T18:47:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","330,1,N,0036,1","22000,1,9,N","016093,1,9,9","+0230,1","+0070,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10163,1,99999,9",,,"MET048METAR MMLM 041847Z 33007KT 10SM SKC 23/07 A3001=",
"76361599999","2024-02-04T19:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","300,1,N,0036,1","22000,1,9,N","016093,1,9,9","+0250,1","+0050,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10156,1,99999,9",,,"MET048METAR MMLM 041940Z 30007KT 10SM SKC 25/05 A2999=",
"76361599999","2024-02-04T20:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","300,1,N,0077,1","22000,1,9,N","016093,1,9,9","+0250,1","+0050,1","10149,1",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10149,1,99999,9",,,"MET059METAR MMLM 042040Z 30015KT 10SM SKC 25/05 A2997 RMK SLP149=",
"76361599999","2024-02-04T21:44:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","300,1,N,0093,1","22000,1,9,N","016093,1,9,9","+0250,1","+0050,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10146,1,99999,9",,,"MET048METAR MMLM 042144Z 30018KT 10SM SKC 25/05 A2996=",
"76361599999","2024-02-04T22:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","300,1,N,0082,1","22000,1,9,N","016093,1,9,9","+0240,1","+0080,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10146,1,99999,9",,,"MET048METAR MMLM 042241Z 30016KT 10SM SKC 24/08 A2996=",
"76361599999","2024-02-04T23:43:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","300,1,N,0077,1","22000,1,9,N","016093,1,9,9","+0230,1","+0090,1","10139,1",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10139,1,99999,9",,,"MET059METAR MMLM 042343Z 30015KT 10SM SKC 23/09 A2994 RMK SLP139=",
"76361599999","2024-02-05T00:44:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","300,1,N,0067,1","22000,1,9,N","016093,1,9,9","+0210,1","+0090,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10139,1,99999,9",,,"MET048METAR MMLM 050044Z 30013KT 10SM SKC 21/09 A2994=",
"76361599999","2024-02-05T01:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","290,1,N,0051,1","22000,1,9,N","016093,1,9,9","+0190,1","+0110,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10139,1,99999,9",,,"MET048METAR MMLM 050141Z 29010KT 10SM SKC 19/11 A2994=",
"76361599999","2024-02-05T02:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","300,1,N,0041,1","22000,1,9,N","016093,1,9,9","+0170,1","+0120,1","10146,1",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10146,1,99999,9",,,"MET059METAR MMLM 050240Z 30008KT 10SM SKC 17/12 A2996 RMK SLP146=",
"76361599999","2024-02-05T03:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","320,1,N,0041,1","22000,1,9,N","016093,1,9,9","+0160,1","+0120,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10146,1,99999,9",,,"MET048METAR MMLM 050341Z 32008KT 10SM SKC 16/12 A2996=",
"76361599999","2024-02-05T13:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","090,1,N,0015,1","22000,1,9,N","012875,1,9,9","+0110,1","+0080,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10122,1,99999,9",,,"MET059METAR MMLM 051341Z 09003KT 8SM SKC 11/08 A2989 RMK HZY RTS=",
"76361599999","2024-02-05T14:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","016093,1,9,9","+0120,1","+0090,1","10129,1",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10129,1,99999,9",,,"MET063METAR MMLM 051440Z 00000KT 10SM SKC 12/09 A2991 RMK SLP129 HZY=",
"76361599999","2024-02-05T15:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","310,1,N,0031,1","22000,1,9,N","016093,1,9,9","+0160,1","+0120,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10129,1,99999,9",,,"MET056METAR MMLM 051540Z 31006KT 10SM SKC 16/12 A2991 RMK HZY=",
"76361599999","2024-02-05T16:56:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","310,1,N,0026,1","22000,1,9,N","016093,1,9,9","+0200,1","+0120,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10129,1,99999,9",,,"MET056METAR MMLM 051656Z 31005KT 10SM SKC 20/12 A2991 RMK HZY=",
"76361599999","2024-02-05T17:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","016093,1,9,9","+0230,1","+0080,1","10126,1",,"04,1,+06706,1,00,1",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,06706,1,99,9,99,9","10125,1,99999,9",,,"MET072METAR MMLM 051740Z 00000KT 10SM SCT220 23/08 A2990 RMK SLP126 8/004 HZY=",
"76361599999","2024-02-05T18:43:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","340,1,N,0031,1","06706,1,C,N","016093,1,9,9","+0260,1","+0080,1","99999,9",,"07,1,+06706,1,02,1",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06706,1,99,9,99,9","10118,1,99999,9",,,"MET065METAR MMLM 051843Z 34006KT 10SM BKN220 26/08 A2988 RMK 8/008 HZY=",
"76361599999","2024-02-05T19:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","030,1,N,0031,1","06706,1,C,N","016093,1,9,9","+0280,1","+0040,1","99999,9",,"02,1,+02438,1,03,1","04,1,+06706,1,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,02438,1,99,9,99,9","10108,1,99999,9",,,"MET072METAR MMLM 051941Z 03006KT 10SM FEW080 SCT220 28/04 A2985 RMK 8/034 HZY=",
"76361599999","2024-02-05T20:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","340,1,N,0031,1","06706,1,C,N","016093,1,9,9","+0300,2","+0060,1","10099,1",,"04,1,+02438,1,03,1","04,1,+06706,1,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,02438,1,99,9,99,9","10098,1,99999,9",,,"MET079METAR MMLM 052040Z 34006KT 10SM SCT080 SCT220 30/06 A2982 RMK SLP099 8/034 HZY=",
"76361599999","2024-02-05T21:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","280,1,N,0057,1","01524,1,C,N","016093,1,9,9","+0280,1","+0120,1","99999,9",,"07,1,+01524,1,06,1",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01524,1,99,9,99,9","10091,1,99999,9",,,"MET061METAR MMLM 052141Z 28011KT 10SM BKN050 28/12 A2980 RMK 8/500=",
"76361599999","2024-02-05T22:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","280,1,N,0046,1","02438,1,C,N","016093,1,9,9","+0270,1","+0100,1","99999,9",,"07,1,+02438,1,05,1",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,02438,1,99,9,99,9","10088,1,99999,9",,,"MET061METAR MMLM 052240Z 28009KT 10SM BKN080 27/10 A2979 RMK 8/020=",
"76361599999","2024-02-05T23:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","290,1,N,0057,1","02134,1,C,N","016093,1,9,9","+0250,1","+0110,1","10088,1",,"07,1,+02134,1,03,1",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,02134,1,99,9,99,9","10088,1,99999,9",,,"MET068METAR MMLM 052340Z 29011KT 10SM BKN070 25/11 A2979 RMK SLP088 8/030=",
"76361599999","2024-02-06T00:45:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","280,1,N,0051,1","02438,1,C,N","016093,1,9,9","+0230,1","+0090,1","99999,9",,"07,1,+02438,1,03,1",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,02438,1,99,9,99,9","10095,1,99999,9",,,"MET069METAR MMLM 060045Z 28010KT 10SM BKN080 23/09 A2981 RMK 8/030 ISOL CI=",
"76361599999","2024-02-06T01:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","300,1,N,0046,1","02134,1,C,N","016093,1,9,9","+0200,1","+0110,1","99999,9",,"07,1,+02134,1,03,1",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,02134,1,99,9,99,9","10095,1,99999,9",,,"MET061METAR MMLM 060140Z 30009KT 10SM BKN070 20/11 A2981 RMK 8/030=",
"76361599999","2024-02-06T03:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","290,1,N,0021,1","99999,9,9,N","016093,1,9,9","+0180,1","+0130,1","99999,9",,"04,1,+03048,1,03,1",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,03048,1,99,9,99,9","10095,1,99999,9",,,"MET061METAR MMLM 060341Z 29004KT 10SM SCT100 18/13 A2981 RMK 8/030=",
"76361599999","2024-02-06T04:42:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","260,1,N,0021,1","99999,9,9,N","016093,1,9,9","+0170,1","+0120,1","99999,9",,"04,1,+02438,1,03,1",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,02438,1,99,9,99,9","10105,1,99999,9",,,"MET061METAR MMLM 060442Z 26004KT 10SM SCT080 17/12 A2984 RMK 8/030=",
"76361599999","2024-02-06T14:07:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","270,1,N,0036,1","01219,1,C,N","016093,1,9,9","+0160,1","+0120,1","99999,9",,"07,1,+01219,1,06,1","07,1,+06706,1,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01219,1,99,9,99,9","10118,1,99999,9",,,"MET088METAR MMLM 061407Z RTD 27007KT 10SM BKN040 BKN220 16/12 A2988 RMK 8/504 HZY ISOL AC RTS=",
"76361599999","2024-02-06T14:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","260,1,N,0021,1","02438,1,C,N","016093,1,9,9","+0150,1","+0120,1","10126,1",,"04,1,+01219,1,06,1","04,1,+02438,1,03,1","07,1,+06706,1,00,1",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01219,1,99,9,99,9","10125,1,99999,9",,,"MET086METAR MMLM 061440Z 26004KT 10SM SCT040 SCT080 BKN220 15/12 A2990 RMK SLP126 8/534 HZY=",
"76361599999","2024-02-06T15:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","050,1,N,0026,1","02438,1,9,N","016093,1,9,9","+0180,1","+0130,1","99999,9",,"04,1,+01219,1,06,1","07,1,+02438,1,03,1","07,1,+06706,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01219,1,99,9,99,9","10129,1,99999,9",,,"MET079METAR MMLM 061540Z 05005KT 10SM SCT040 BKN080 BKN220 18/13 A2991 RMK 8/538 HZY=",
"76361599999","2024-02-06T16:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","100,1,N,0041,1","02438,1,9,N","016093,1,9,9","+0210,1","+0120,1","99999,9",,"04,1,+01219,1,06,1","07,1,+02438,1,03,1","07,1,+06706,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01219,1,99,9,99,9","10122,1,99999,9",,,"MET079METAR MMLM 061641Z 10008KT 10SM SCT040 BKN080 BKN220 21/12 A2989 RMK 8/538 HZY=",
