"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AY1","AY2","GA1","GA2","GF1","GJ1","IA1","IA2","KA1","KA2","MA1","MD1","ME1","MW1","REM","EQD"
"76373099999","2012-01-03T06:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","001000,1,N,1","+0074,1","-0006,1","10201,1",,,,,,"00,1,+99999,9,99,9",,"00,99,1,00,1,00,1,99999,9,00,1,00,1","0552,9","01,9",,"240,M,+0215,1","240,N,-0021,1","99999,9,08246,1","2,1,011,1,+999,9",,,"SYN106AAXX  03061 76373 32910 00000 10074 21006 38246 40201 52011 90550 333 10215 21021 30/// 55092 21506 58026;",
"76373099999","2012-01-03T15:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","020000,1,N,1","-0001,1","-0024,1","10210,1",,,,,,"00,1,+99999,9,99,9",,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,"01,9",,,,"99999,9,08253,1","2,1,011,1,-012,1",,,"SYN082AAXX  03151 76373 32970 00000 11001 21024 38253 40210 52011 91455 333 30/// 59012;",
"76373099999","2012-01-03T18:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","030000,1,N,1","+0137,1","+0013,1","10196,1",,,,,,"00,1,+99999,9,99,9",,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,"01,9",,"120,M,+0150,1","240,N,-0014,1","99999,9,08242,1","7,1,012,1,-003,1",,,"SYN094AAXX  03181 76373 32980 00000 10137 20013 38242 40196 57012 91750 333 10150 21014 30/// 59003;",
"76373099999","2012-01-03T21:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","160,1,N,0010,1","22000,1,9,N","030000,1,N,1","+0216,2","-0015,1","10191,1",,,,,,"00,1,+99999,9,99,9",,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,"01,9",,,,"99999,9,08238,1","7,1,003,1,+038,1",,,"SYN082AAXX  03211 76373 32980 01601 10216 21015 38238 40191 57003 92050 333 30/// 58038;",
"76373099999","2012-01-04T00:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","140,1,N,0020,1","22000,1,9,N","020000,1,N,1","+0197,1","-0023,1","10206,1","24,0000,9,1",,,,,,,"02,99,1,01,1,02,1,01250,1,00,1,02,1",,"01,9",,"120,M,+0240,1","180,N,-0014,1","99999,9,08250,1","2,1,012,1,+013,1",,,"SYN124AAXX  04001 76373 32670 21402 10197 21023 38250 40206 52012 81202 92350 333 10240 21014 30/// 50351 56909 58013 70000 81827;",
"76373099999","2012-01-04T03:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","000600,1,N,1","+0124,1","-0034,1","10219,1",,,,,,"01,1,+00810,1,08,1",,"01,99,1,01,1,02,1,01250,1,00,1,00,1",,"01,9",,,,"99999,9,08261,1","2,1,011,1,+026,1",,,"SYN100AAXX  04031 76373 32606 10000 10124 21034 38261 40219 52011 81200 90250 333 30/// 56900 58026 81827;",
"76373099999","2012-01-04T06:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","000600,1,N,1","+0057,1","-0038,1","10238,1",,,,,,"00,1,+99999,9,99,9",,"00,99,1,00,1,00,1,99999,9,00,1,00,1","0558,9","01,9",,"240,M,+0240,1","240,N,-0014,1","99999,9,08276,1","0,1,015,1,+999,9",,,"SYN106AAXX  04061 76373 32906 00000 10057 21038 38276 40238 50015 90550 333 10240 21014 30/// 55093 21772 58031;",
"76373099999","2012-01-04T12:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","000600,1,N,1","-0013,1","-0053,1","10227,1","24,0000,9,1",,,,,"00,1,+99999,9,99,9",,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,"09,9","999,-0039,9","120,N,-0023,1","240,M,+0240,1","99999,9,08267,1","9,9,999,9,+023,1",,,"SYN100AAXX  04121 76373 32906 00000 11013 21053 38267 40227 5//// 91150 333 10240 21023 31039 58023 70000;","Q01  00002PRCP24"
"76373099999","2012-01-04T15:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","999,9,C,0000,1","05400,1,9,N","010000,1,N,1","+0015,1","-0042,1","10245,1",,,,,,"05,1,+05400,1,02,1",,"05,99,1,00,1,00,1,99999,9,00,1,07,1",,"01,9",,,,"99999,9,08282,1","2,1,015,1,+029,1",,,"SYN100AAXX  04151 76373 32960 50000 10015 21042 38282 40245 52015 80007 91450 333 30/// 56009 58029 85268;",
"76373099999","2012-01-04T18:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","020000,1,N,1","+0155,1","-0024,1","10233,1",,,,,,"01,1,+00810,1,06,1",,"03,99,1,01,1,04,1,01250,1,07,1,00,1",,"01,9",,"120,M,+0163,1","240,N,-0023,1","99999,9,08272,1","7,1,010,1,+031,1",,,"SYN118AAXX  04181 76373 32670 30000 10155 21024 38272 40233 57010 81470 91750 333 10163 21023 30/// 56909 58031 81627 82357;",
"76373099999","2012-01-04T21:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","020000,1,N,1","+0213,2","-0040,1","10178,1",,,,,,"01,1,+00810,1,08,1",,"04,99,1,01,1,02,1,01250,1,07,1,00,1",,"01,9",,,,"99999,9,08228,1","7,1,044,1,-010,1",,,"SYN106AAXX  04211 76373 32670 41401 10213 21040 38228 40178 57044 81270 92050 333 30/// 56990 59010 81827 83357;",
"76373099999","2012-01-05T00:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","140,1,N,0020,1","22000,1,9,N","020000,1,N,1","+0188,1","-0055,1","10172,1","24,0000,9,1",,,,,,,"01,99,1,01,1,02,1,01250,1,00,1,00,1",,"01,9",,"120,M,+0240,1","180,N,-0023,1","99999,9,08222,1","2,1,006,1,-028,1",,,"SYN124AAXX  05001 76373 32670 11402 10188 21055 38222 40172 52006 81200 92350 333 10240 21023 30/// 50251 56900 59028 70000 81827;",
"76373099999","2012-01-05T03:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","310,1,N,0010,1","00750,1,9,N","000600,1,N,1","+0139,1","-0064,1","10211,1",,,,,,"07,1,+00750,1,06,1",,"07,99,1,07,1,05,1,00800,1,00,1,00,1",,"01,9",,,,"99999,9,08254,1","2,1,031,1,-007,1",,,"SYN100AAXX  05031 76373 32506 73101 10139 21064 38254 40211 52031 87500 90250 333 30/// 56900 59007 87625;",
"76373099999","2012-01-05T15:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","015000,1,N,1","+0037,1","-0039,1","10224,1",,,,,,"02,1,+00780,1,06,1",,"03,99,1,02,1,04,1,01250,1,00,1,00,1",,"01,9",,,,"99999,9,08264,1","2,1,022,1,-018,1",,,"SYN100AAXX  05151 76373 32665 30000 10037 21039 38264 40224 52022 82400 91450 333 30/// 56900 59018 82626;",
"76373099999","2012-01-05T18:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","030000,1,N,1","+0134,1","-0035,1","99999,9",,,,,,"00,1,+99999,9,99,9",,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,"01,9",,"120,M,+0150,1","240,N,+0016,1",,"2,1,071,1,-025,1",,,"SYN094AAXX  05181 76373 32980 00000 10134 21035 38197 40140 52071 91755 333 10150 20016 30/// 59025;","Q01+081973APOSP "
"76373099999","2012-01-05T21:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","110,1,N,0020,1","22000,1,9,N","030000,1,N,1","+0177,1","-0031,1","10176,1",,,,,,"00,1,+99999,9,99,9",,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,"01,9",,,,"99999,9,08226,1","7,1,042,1,-002,1",,,"SYN082AAXX  05211 76373 32980 01102 10177 21031 38226 40176 57042 92050 333 30/// 59002;",
"76373099999","2012-01-06T12:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","001000,1,N,1","-0030,1","-0062,1","10170,1","24,0000,9,1",,,,,"00,1,+99999,9,99,9",,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,"09,9",,"120,N,-0054,1","240,M,+0200,1","99999,9,08221,1","9,9,999,9,-021,1",,,"SYN100AAXX  06121 76373 32910 00000 11030 21062 38221 40170 5//// 91155 333 10200 21054 31068 59021 70000;","Q01  00002PRCP24"
"76373099999","2012-01-06T15:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","020000,1,N,1","-0014,1","-0056,1","10183,1",,,,,,"00,1,+99999,9,99,9",,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,"01,9",,,,"99999,9,08232,1","2,1,011,1,-032,1",,,"SYN082AAXX  06151 76373 32970 00000 11014 21056 38232 40183 52011 91455 333 30/// 59032;",
"76373099999","2012-01-06T18:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","030000,1,N,1","+0140,1","-0029,1","10171,1",,,,,,"00,1,+99999,9,99,9",,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,"01,9",,"120,M,+0150,1","240,N,-0054,1","99999,9,08222,1","7,1,010,1,+025,1",,,"SYN094AAXX  06181 76373 32980 00000 10140 21029 38222 40171 57010 91755 333 10150 21054 30/// 58025;",
"76373099999","2012-01-06T21:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","030000,1,N,1","+0230,1","-0062,1","10125,1",,,,,,"01,1,+05100,1,00,1",,"01,99,1,00,1,00,1,99999,9,00,1,01,1",,"01,9",,,,"99999,9,08185,1","7,1,037,1,-041,1",,,"SYN100AAXX  06211 76373 32980 11401 10230 21062 38185 40125 57037 80001 92050 333 30/// 56009 59041 81067;",
"76373099999","2012-01-07T00:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","320,1,N,0020,1","22000,1,9,N","030000,1,N,1","+0202,1","-0068,1","10120,1","24,0000,9,1",,,,,,,"02,99,1,00,1,00,1,99999,9,00,1,02,1",,"01,9",,"120,M,+0254,1","180,N,-0054,1","99999,9,08181,1","7,1,004,1,-032,1",,,"SYN124AAXX  07001 76373 32980 23202 10202 21068 38181 40120 57004 80002 92355 333 10254 21054 30/// 50411 56009 59032 70000 82067;",
"76373099999","2012-01-07T03:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","001000,1,N,1","+0116,1","-0030,1","10150,1",,,,,,"01,1,+05100,1,00,1",,"01,99,1,00,1,00,1,99999,9,00,1,01,1",,"01,9",,,,"99999,9,08205,1","2,1,024,1,-016,1",,,"SYN100AAXX  07031 76373 32910 10000 10116 21030 38205 40150 52024 80001 90255 333 30/// 56009 59016 81067;",
"76373099999","2012-01-07T18:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","030000,1,N,1","+0166,1","-0001,1","10172,1",,,,,,"01,1,+00750,1,08,1","01,1,+01110,1,03,1","03,99,1,02,1,01,1,00800,1,01,1,01,1",,"01,9",,"120,M,+0170,1","240,N,-0042,1","99999,9,08222,1","1,1,001,1,+000,1",,,"SYN124AAXX  07181 76373 32580 30000 10166 21001 38222 40172 51001 82111 91755 333 10170 21042 30/// 56999 58000 81825 81337 81067;",
"76373099999","2012-01-07T21:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","290,1,N,0010,1","22000,1,9,N","030000,1,N,1","+0234,1","-0084,1","10130,1",,,,,,"01,1,+00750,1,08,1","01,1,+01110,1,03,1","03,99,1,02,1,01,1,00800,1,01,1,01,1",,"01,9",,,,"99999,9,08188,1","7,1,036,1,+003,1",,,"SYN112AAXX  07211 76373 32580 32901 10234 21084 38188 40130 57036 82111 92050 333 30/// 56999 58003 81825 81337 81063;",
"76373099999","2012-01-08T03:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","001000,1,N,1","+0131,1","-0020,1","10171,1",,,,,,"00,1,+99999,9,99,9",,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,"01,9",,,,"99999,9,08222,1","2,1,046,1,+011,1",,,"SYN082AAXX  08031 76373 32910 00000 10131 21020 38222 40171 52046 90255 333 30/// 58011;",
"76373099999","2012-01-08T06:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","005000,1,N,1","+0046,1","-0056,1","10153,1",,,,,,"00,1,+99999,9,99,9",,"00,99,1,00,1,00,1,99999,9,00,1,00,1","0480,9","01,9",,"240,M,+0250,1","240,N,-0042,1","99999,9,08207,1","7,1,015,1,+999,9",,,"SYN106AAXX  08061 76373 32950 00000 10046 21056 38207 40153 57015 90550 333 10250 21042 30/// 55080 21208 59005;",
"76373099999","2012-01-08T12:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","005000,1,N,1","-0007,1","-0057,1","10144,1",,,,,,"00,1,+99999,9,99,9",,"00,99,1,00,1,00,1,99999,9,00,1,00,1","0480,9","09,9","999,-0025,9","120,N,-0016,1","240,M,+0250,1","99999,9,08200,1","9,9,999,9,-010,1",,,"SYN112AAXX  08121 76373 32950 00000 11007 21057 38200 40144 5//// 91155 333 10250 21016 31025 55080 21208 59010 70000;",
"76373099999","2012-01-08T15:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+0000,1","-0040,1","10145,1",,,,,,"01,1,+01050,1,06,1",,"01,99,1,01,1,99,9,00800,1,04,1,00,1",,"01,9",,,,"99999,9,08200,1","5,1,000,1,-021,1",,,"SYN094AAXX  08151 76373 32570 10000 21040 38200 40145 55000 81040 91450 333 30/// 56090 59021 81635;","Q01+000002SCOLCG"
"76373099999","2012-01-08T18:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","300,1,N,0010,1","22000,1,9,N","020000,1,N,1","+0178,2","-0033,1","10123,1",,,,,,"02,1,+01050,1,06,1",,"02,99,1,02,1,99,9,00800,1,03,1,00,1",,"01,9",,"120,M,+0180,1","240,N,-0016,1","99999,9,08183,1","7,1,017,1,-041,1",,,"SYN112AAXX  08181 76373 32570 23001 10178 21033 38183 40123 57017 82030 91750 333 10180 21016 30/// 56090 59041 82635;","Q01+000002SCOLCG"
"76373099999","2012-01-09T00:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","210,1,N,0010,1","22000,1,9,N","020000,1,N,1","+0160,1","-0030,1","10115,1","24,0000,9,1",,,,,,,"01,99,1,01,1,00,1,00800,1,04,1,00,1",,"01,9",,"120,M,+0230,1","180,N,-0016,1","99999,9,08176,1","9,9,999,9,-012,1",,,"SYN124AAXX  09001 76373 32570 12101 10160 21030 38176 40115 5//// 81040 92355 333 10230 21016 30/// 50391 56090 59012 70000 81635;",
"76373099999","2012-01-09T03:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","005000,1,N,1","+0108,1","-0012,1","10129,1",,,,,,"02,1,+01050,1,06,1",,"02,99,1,02,1,99,9,00800,1,03,1,00,1",,"01,9",,,,"99999,9,08188,1","2,1,012,1,-034,1",,,"SYN100AAXX  09031 76373 32550 20000 10108 21012 38188 40129 52012 82030 90250 333 30/// 56090 59034 82635;","Q01+000002SCOLCG"
"76373099999","2012-01-09T06:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","005000,1,N,1","+0054,1","-0019,1","10135,1",,,,,,,,"02,99,1,02,1,00,1,00800,1,03,1,00,1","0552,9","01,9",,"240,M,+0230,1","240,N,-0016,1","99999,9,08193,1","2,1,005,1,-014,1",,,"SYN124AAXX  09061 76373 32550 20000 10054 21019 38193 40135 52005 82030 90550 333 10230 21016 30/// 55092 21691 56090 59014 82635;",
"76373099999","2012-01-09T12:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","005000,1,N,1","-0026,1","-0087,1","10133,1","24,0000,9,1",,,,,,,"02,99,1,02,1,00,1,01750,1,03,1,00,1","0552,9","09,9","999,-0043,9","120,N,-0035,1","240,M,+0230,1","99999,9,08191,1","9,9,999,9,-009,1",,,"SYN130AAXX  09121 76373 32750 20000 11026 21087 38191 40133 5//// 82030 91150 333 10230 21035 31043 55092 21691 56090 59009 70000 82356;",
"76373099999","2012-01-09T15:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","020000,1,N,1","-0002,1","-0045,1","10137,1",,,,,,"01,1,+01800,1,03,1",,"01,99,1,01,1,00,1,01750,1,03,1,00,1",,"01,9",,,,"99999,9,08194,1","2,1,003,1,-006,1",,,"SYN100AAXX  09151 76373 32770 10000 11002 21045 38194 40137 52003 81030 91450 333 30/// 56090 59006 81356;",
"76373099999","2012-01-09T18:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","020000,1,N,1","+9999,9","-0090,1","10122,1",,,,,,"01,1,+01800,1,03,1",,"01,99,1,01,1,00,1,01750,1,03,1,00,1",,"01,9",,"120,M,+0180,1","240,N,-0035,1","99999,9,08182,1","7,1,012,1,+001,1",,,"SYN112AAXX  09181 76373 32770 10000 10173 21090 38182 40122 57012 81030 91750 333 10180 21035 30/// 56090 58001 81356;","Q01+001733ATOT  "
"76373099999","2012-01-09T21:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","320,1,N,0020,1","22000,1,9,N","030000,1,N,1","+0194,2","-0143,1","10188,1",,,,,,"01,1,+01800,1,03,1",,"01,99,1,01,1,00,1,01750,1,03,1,00,1",,"01,9",,,,"99999,9,08236,1","2,1,054,1,+070,1",,,"SYN100AAXX  09211 76373 32780 13202 10194 21143 38236 40188 52054 81030 92050 333 30/// 56090 58070 81356;",
"76373099999","2012-01-10T00:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","320,1,N,0020,1","22000,1,9,N","030000,1,N,1","+0168,1","-0109,1","10201,1","24,0000,9,1",,,,,"00,1,+99999,9,99,9",,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,"01,9",,"120,M,+0200,1","180,N,-0035,1","99999,9,08246,1","7,1,001,1,+070,1",,,"SYN106AAXX  10001 76373 32980 03202 10168 21109 38246 40201 57001 92350 333 10200 21035 30/// 50431 58070 70000;","Q01  00002PRCP24"
